isbsg_project_id,project_prf_year_of_project,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,external_eef_organisation_type_banking_insurance_stock,external_eef_organisation_type_banking,external_eef_organisation_type_communications,external_eef_organisation_type_education_institution,external_eef_organisation_type_financial_banking_insurance_stock,external_eef_organisation_type_financial_property_and_business_services,external_eef_organisation_type_government,external_eef_organisation_type_medical_and_health_care,external_eef_organisation_type_transport_and_storage,external_eef_organisation_type_wholesale_and_retail_trade,external_eef_industry_sector_Banking,external_eef_industry_sector_Financial,project_prf_application_group_Business_Application,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_Enhancement,project_prf_development_type_New_Development,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_Missing,functional_size_group_L_1000_2999,functional_size_group_M_100_999,functional_size_group_S_100,functional_size_group_XL_3000_8999,functional_size_group_XXL_9000_17999,project_prf_relative_size_L,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_team_size_group_1,project_prf_team_size_group_15_20,project_prf_team_size_group_2,project_prf_team_size_group_21_30,project_prf_team_size_group_3_4,project_prf_team_size_group_31_40,project_prf_team_size_group_5_8,project_prf_team_size_group_9_14,project_prf_team_size_group_Missing,process_pmf_development_methodologies_agile_development,process_pmf_development_methodologies_lean,process_pmf_development_methodologies_missing,process_pmf_development_methodologies_unified_process,process_pmf_development_methodologies_waterfall_incl_linear_processing_and_ssadm,tech_tf_architecture_Client_server,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,external_eef_data_quality_rating_A,external_eef_data_quality_rating_B,external_eef_data_quality_rating_D,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_client_server_Don_t_Know,tech_tf_client_server_Missing,tech_tf_client_server_Yes,tech_tf_dbms_used_Missing,tech_tf_dbms_used_Yes
13026,2014,cards and payments,COBOL,829.8092,8014.9014,8489.83,7.8459888,10.719263,36.90811,3.3629096,24.05232,1.7581357,3,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27084,2014,surveillance and security,.Net,449.45413,2450.1484,2017.3813,2.8368773,2.6935983,76.777275,5.867676,3.5176582,5.6351395,7,0,0,0,0,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17293,2014,financial transaction process/accounting,Visual Basic,120.1152,1191.3992,1090.7565,6.3529305,8.212835,1.4897783,0.8027558,40.129585,3.9351265,15,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23772,2014,financial transaction process/accounting,C#,151.14676,2705.259,2764.4268,26.175798,26.487347,12.083573,2.7197886,20.87731,2.0721354,4,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27970,2014,financial transaction process/accounting,.Net,36.216507,1890.0187,2331.12,43.336544,47.64426,10.032159,2.3170083,6.4608707,1.2658803,3,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25247,2014,financial transaction process/accounting,Oracle,77.29727,2804.3455,3336.0474,29.211044,38.665257,1.5215663,6.309821,21.77034,1.4936152,14,0,0,1,0,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22427,2014,financial transaction process/accounting,Missing,106.47708,1620.2737,1583.6835,13.961017,19.830378,25.345589,2.1279225,10.153638,6.1615863,10,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
29502,2014,missing,COBOL,222.31416,1570.7919,1788.2484,2.01792,2.1855044,28.741547,0.8883558,3.5534902,2.035955,2,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26012,2014,business application,Java,421.74725,988.2343,977.30817,1.6770356,1.7360973,52.83567,6.8252344,3.8806264,3.6951556,2,2,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27958,2014,financial transaction process/accounting,C#,501.0544,4875.8213,3853.1533,9.615453,10.422634,24.418505,2.6323726,18.05418,1.6856018,2,0,0,1,0,0,0,0,1,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28690,2014,financial transaction process/accounting,Java,342.07092,6003.6685,5865.5566,16.324488,22.367155,25.30497,1.6007392,3.9247375,7.9053774,2,0,0,1,0,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14055,2014,financial transaction process/accounting,Missing,175.2407,7405.3955,7977.681,45.641373,60.147842,8.714086,1.6245412,14.82562,3.2009227,11,2,0,1,0,0,0,0,0,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14387,2014,cards and payments,C#,169.01,442.5525,509.56567,1.6268296,1.6629151,3.1217608,1.5413821,21.596788,1.7874637,2,2,0,1,0,0,0,0,1,0,0,0,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
32060,2014,financial transaction process/accounting,Java,190.97516,356.42117,381.47458,1.9393406,2.3248744,20.0119,3.3921092,15.140041,4.288681,3,0,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
23002,2014,missing,COBOL,496.21887,3336.9863,2875.208,6.5030074,7.716849,54.95464,8.881999,13.68982,6.030844,9,0,0,1,0,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
17460,2014,missing,Oracle,191.59906,6155.6772,5802.2183,29.719173,30.58431,8.528759,4.862011,17.569275,1.548902,2,0,0,1,1,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10733,2014,financial transaction process/accounting,C#,202.07121,1018.87085,1213.9636,8.266567,12.025949,20.86197,2.4985213,10.003247,1.3078283,7,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20820,2014,financial transaction process/accounting,Java,102.24423,265.822,326.43304,2.9517827,3.5211964,3.678794,1.536501,9.286667,1.1172507,5,0,0,0,1,1,0,0,0,0,0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23445,2014,financial transaction process/accounting,PL/I,486.63858,9225.8,8051.3613,38.16791,35.216908,103.01703,10.527873,4.1391487,9.589718,2,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
18118,2014,financial transaction process/accounting,Visual C++,385.33157,15889.724,14789.929,93.00281,97.67455,49.549965,2.6632633,18.330235,14.947407,7,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26230,2014,financial transaction process/accounting,COBOL,66.58263,702.0825,590.4724,12.142975,12.342854,4.413874,3.3354175,19.411577,1.5637515,11,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32725,2014,surveillance and security,Java,90.36947,242.24176,256.1294,1.9478163,2.7581642,26.557234,1.7078037,1.5539521,5.6923766,2,0,0,1,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
24248,2014,financial transaction process/accounting,C++,16.411747,922.25275,1219.1365,22.352842,29.864565,10.816595,1.9450002,2.0510526,2.2533963,2,2,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10733,2014,financial transaction process/accounting,COBOL,160.3998,733.5545,700.17163,5.1255617,6.454908,21.569035,4.007131,7.9195375,3.0280843,3,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20964,2014,financial transaction process/accounting,Jam,147.28505,17061.807,14881.624,142.68333,142.35896,36.15135,0.9464012,3.986504,21.614204,2,0,0,1,0,0,0,0,0,0,0,0,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23425,2014,financial transaction process/accounting,ABAP,677.5181,3301.5955,3280.5706,5.783902,6.917882,143.61478,12.725577,16.157818,7.680193,2,0,0,1,0,0,0,0,0,0,0,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
