<<<<<<< Updated upstream
<<<<<<< Updated upstream
<<<<<<< Updated upstream
ISBSG_Project_ID,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Work_Effort,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business_Application_Infrastructure_Software,Project_PRF_Application_Group_Infrastructure_Software,Project_PRF_Application_Group_Mathematically_intensive_application,Project_PRF_Application_Group_MathematicallyIntensive_Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_RealTime_Application,Project_PRF_Development_Type_New_Development,Project_PRF_Development_Type_Redevelopment,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multitier,Tech_TF_Architecture_Multitier__Client_server,Tech_TF_Architecture_Multitier_with_web_interface,Tech_TF_Architecture_Multitier_with_web_public_interface,Tech_TF_Architecture_Stand_alone,Tech_TF_Architecture_Standalone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not_Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
10252,2014,Communication,Telecommunications;,Online. eSales;,Missing,63.0,S,1161.0,1161,18.4,18.4,7.6,8.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10257,1999,Communication,Communications;,Transaction/Production System;,C,307.0,M2,2994.0,3607,9.8,11.7,23.6,13.0,9-14,11.0,Missing,4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10261,2004,Missing,Missing,Financial application area;,Java,166.0,M1,946.0,946,5.7,5.7,55.3,3.0,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10265,1999,Communication,Communications;,Management Information System;,Oracle,87.0,S,1606.0,1606,18.5,18.5,21.8,4.0,3-4,4.0,Missing,4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10268,2015,Communication,Telecommunications;,Workflow support & management;,Missing,139.0,M1,2010.0,2010,14.5,14.5,57.9,2.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10273,2009,Manufacturing,Manufacturing;,Warranty Management;,Java,271.0,M1,,2536,,9.4,54.2,5.0,Missing,,Missing,8,4.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
10276,1999,Manufacturing,Manufacturing;,Missing,C++,459.0,M2,3876.0,3876,8.4,8.4,14.3,32.0,Missing,,Missing,4,2.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10278,2015,Communication,Telecommunications;,Online. eSales;,Missing,427.0,M2,5190.0,5190,12.2,12.2,125.6,3.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
10279,2013,Banking,Government;Education Institution;Wholesale & Retail Trade;Transport & Storage;Communications;Medical and Health Care;Banking;,Surveillance and security;,C#,26.0,XS,52.0,52,2.0,2.0,2.2,12.0,1,1.0,Agile Development;,6,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
10281,2013,Insurance,Insurance;,Unknown;,Missing,60.0,S,323.0,323,5.4,5.4,40.0,1.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10283,2008,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;,PL/I,224.0,M1,12548.0,12548,56.0,56.0,18.7,12.0,5-8,8.0,Waterfall (incl Linear Processing & SSADM);,11,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
10289,1998,Wholesale & Retail,Wholesale & Retail Trade;,Missing,Visual Basic,694.0,M2,6337.0,6337,9.1,9.1,69.4,10.0,Missing,,Missing,3,0.0,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10302,2002,Insurance,Insurance;,Missing,Missing,1053.0,L,757.0,757,0.7,0.7,526.5,2.0,Missing,,Waterfall (incl Linear Processing & SSADM);,4,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10305,2015,Communication,Telecommunications;,Customer relationship management;,Java,110.0,M1,1037.0,1037,9.4,9.4,22.4,4.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10306,2004,Missing,Missing,Telecom & network management;,C,745.0,M2,15112.0,15112,20.3,20.3,,,Missing,,Missing,2,0.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10307,2000,Wholesale & Retail,Wholesale & Retail Trade;,Management Information System;,COBOL,221.0,M1,,21739,,98.4,55.3,4.0,Missing,,Missing,4,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
10313,2015,Insurance,Insurance;,Workflow support & management;,COBOL,402.0,M2,1073.0,1073,2.7,2.7,62.8,6.4,1,1.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
10317,2015,Government,Government;,Business Application;,.Net,8.0,XXS,816.0,816,102.0,102.0,7.3,1.1,Missing,,Agile Development;,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10318,1999,Communication,Communications;,Transaction/Production System;,COBOL,77.0,S,1936.0,1936,25.1,25.1,12.8,6.0,5-8,6.0,Missing,4,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10323,2002,Insurance,Insurance;,Financial transaction process/accounting;,COBOL,647.0,M2,8459.0,8459,13.1,13.1,71.9,9.0,21-30,21.0,Missing,15,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10324,2000,Insurance,Insurance;,Missing,C++,44.0,S,362.0,362,8.2,8.2,7.3,6.0,Missing,,Missing,3,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
10332,2009,Manufacturing,Manufacturing;,Manufacturing process management;,Java,34.0,S,,374,,11.0,8.5,4.0,Missing,,Missing,8,2.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10333,2015,Communication,Telecommunications;,Workflow support & management;,Missing,78.0,S,776.0,776,9.9,9.9,52.0,1.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10337,2000,Insurance,Insurance;,Missing,COBOL,120.0,M1,,1158,,9.7,17.1,7.0,Missing,,Missing,4,1.0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
10339,2006,Missing,Missing,Financial transaction process/accounting;,Java,,XXS,71.0,71,,,,1.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10341,2002,Insurance,Insurance;,Missing,Java,1282.0,L,8429.0,8429,6.6,6.6,71.2,18.0,Missing,,Spiral;,4,4.0,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
10343,2013,Insurance,Insurance;,Unknown;,Missing,343.0,M2,1550.0,1550,4.5,4.5,32.7,10.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10349,1999,Government,Government;,Military;,DELPHI,1286.0,L,19344.0,19344,15.0,15.0,63.7,20.2,5-8,6.0,Rapid Application Development (RAD);,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10351,2006,Insurance,Insurance;,Missing,PL/I,270.0,M1,4484.0,4484,16.6,16.6,16.9,16.0,Missing,,Waterfall (incl Linear Processing & SSADM);,4,3.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
10352,2004,Missing,Missing,Missing,Missing,275.0,M1,1888.0,1888,6.9,6.9,50.0,5.5,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10353,2002,Insurance,Insurance;,Financial transaction process/accounting;,COBOL,68.0,S,2710.0,2710,39.9,39.9,22.7,3.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10354,2000,Communication,Communications;,Transaction/Production System;,COOL:Gen,127.0,M1,586.0,916,4.6,7.2,42.3,3.0,Missing,,Missing,4,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
10355,2004,Missing,Missing,Missing,Unix Shell,50.0,S,253.0,253,5.1,5.1,9.3,5.4,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10358,2004,Banking,Banking;,Web-based Application;,Visual Basic,191.0,M1,571.0,737,3.0,3.9,95.5,2.0,5-8,5.0,Missing,2,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10359,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,19.0,XS,4061.0,4061,213.7,213.7,1.3,15.0,51-60,58.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10361,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,21.0,XS,813.0,813,38.7,38.7,3.5,6.0,15-20,20.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10365,2004,Missing,Missing,Missing,Oracle,12.0,XS,343.0,343,28.6,28.6,4.8,2.5,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10368,2015,Communication,Telecommunications;,Workflow support & management;,Missing,164.0,M1,3307.0,3307,20.2,20.2,33.5,4.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10370,2001,Manufacturing,Manufacturing;,Financial transaction process/accounting;,SQL,702.0,M2,4805.0,4805,6.8,6.8,57.1,12.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
10374,1994,Manufacturing,Manufacturing;,Office Information System;,Visual Basic,292.0,M1,,3570,,12.2,24.3,12.0,3-4,3.0,Joint Application Development (JAD);Rapid Application Development (RAD);,6,8.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
10376,1993,Manufacturing,Manufacturing;Wholesale & Retail Trade;Transport & Storage;,Management Information System;,IDEAL,4167.0,XL,4787.0,11934,1.1,2.9,245.1,17.0,9-14,10.0,Missing,5,5.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
10378,2001,Insurance,Insurance;,Sales promotion tool;,ASP,287.0,M1,2108.0,2108,7.3,7.3,36.3,7.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
10384,2003,Insurance,Insurance;,Missing,COBOL,111.0,M1,1222.0,1297,11.0,11.7,15.9,7.0,Missing,,Missing,4,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10388,2009,Service Industry,Citizens and the Municipalities;,Stock control & order processing;,ASP.Net,139.0,M1,5062.0,5062,36.4,36.4,12.6,11.0,9-14,10.0,Missing,16,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
