isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
11462,2000,Banking,banking,financial transaction process/accounting,PL/I,250.0,6069.0,6069.0,24.3,24.3,0.8500000000000001,83.3,4.8,3.0,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11468,2002,Banking,banking,missing,EASYTRIEVE,114.0,2373.0,2373.0,20.8,20.8,0.8500000000000001,4.8,4.8,24.0,Missing,7.0,8,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11474,1995,Financial,"financial, property & business services",transaction/production system,COBOL,195.0,1927.5,1717.0,11.0,8.8,10.3,65.0,10.8,3.0,5-8,6.0,4,7,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
11476,2003,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,181.0,181.0,11.0,11.3,0.8500000000000001,28.6,4.8,3.2,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11497,2012,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,31.0,88.0,88.0,2.8,2.8,0.8500000000000001,2.6,2.6,12.0,1,1.0,6,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
11538,2004,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,2115.0,2115.0,11.0,11.3,0.8500000000000001,28.6,4.8,2.5,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11555,2005,Banking,banking,web-based application,.Net,454.0,5308.0,5144.0,11.7,11.3,0.0,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11558,1997,Banking,banking,catalogue/register of things or events,COBOL,103.0,7808.0,7808.0,75.8,75.8,0.8500000000000001,2.6,4.8,39.0,Missing,7.0,3,1,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
11600,2013,Banking,banking,business application,Missing,33.0,88.0,88.0,2.7,2.7,0.0,22.0,4.8,1.5,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11651,2003,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,51.0,51.0,11.0,11.3,0.8500000000000001,28.6,4.8,0.5,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11705,2007,Banking,banking,financial transaction process/accounting,COBOL,397.0,5918.0,5918.0,14.9,14.9,0.8500000000000001,17.0,4.8,23.3,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11714,1995,Banking,banking,transaction/production system,TELON,109.0,2212.0,2458.0,20.3,22.6,0.8500000000000001,12.1,2.0,9.0,5-8,6.0,5,4,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11738,2012,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,10.0,29.0,29.0,2.9,2.9,0.8500000000000001,0.8,0.8,12.0,1,1.0,6,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
11760,2005,Banking,banking,financial transaction process/accounting,COBOL,44.0,1710.0,1710.0,38.9,38.9,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11782,1998,Banking,banking,financial transaction process/accounting,COBOL,979.0,6663.0,6663.0,6.8,6.8,0.8500000000000001,199.8,4.8,4.9,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11790,2004,Financial,"financial, property & business services",missing,PL/I,390.0,7186.0,7186.0,18.4,18.4,0.8500000000000001,39.0,2.6,10.0,15-20,15.0,2,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11791,2004,Financial,"financial, property & business services",client server; financial transaction process/accounting,Missing,174.0,42.0,42.0,11.0,11.3,0.8500000000000001,28.6,4.8,3.5,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11797,2001,Banking,banking,financial transaction process/accounting,HLL/WB,27.0,314.0,314.0,11.6,11.6,0.8500000000000001,15.0,4.8,1.8,Missing,7.0,3,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
11812,1998,Banking,banking,management information system,Missing,1825.0,1927.5,16690.0,11.0,9.1,0.8500000000000001,96.1,4.8,19.0,Missing,7.0,6,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
11828,2004,Financial,"financial, property & business services",data warehouse; financial transaction process/accounting,Missing,174.0,1118.0,1118.0,11.0,11.3,0.8500000000000001,28.6,4.8,4.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11859,1999,Banking,banking,sales contact management,COBOL,66.0,625.0,625.0,9.5,9.5,0.8500000000000001,55.0,4.8,1.2,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
11896,1999,Banking,banking,financial transaction process/accounting,Visual Basic,731.0,1927.5,1930.5,11.0,11.3,0.8500000000000001,261.1,4.8,2.8,Missing,7.0,3,0,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
11929,1994,Financial,credit card processor,transaction/production system,COBOL,10.0,239.0,239.0,23.9,23.9,0.8500000000000001,5.0,4.8,2.0,Missing,7.0,5,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11947,2002,Financial,"financial, property & business services",financial transaction process/accounting,COBOL,238.0,1650.0,1650.0,6.9,6.9,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
11957,2006,Banking,banking,financial transaction process/accounting,COBOL,65.0,2947.0,2947.0,45.3,45.3,0.8500000000000001,2.7,4.8,24.4,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11968,1996,Banking,banking,management information system,TELON,158.0,3437.0,3437.0,21.8,21.8,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,6,6,1,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
11976,2008,Banking,banking,missing,C#,228.0,1395.0,1395.0,6.1,6.1,0.8500000000000001,76.0,4.8,3.0,Missing,7.0,3,0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11988,2004,Banking,banking,web-based application,Java,174.0,18061.0,17278.0,11.0,11.3,0.8500000000000001,28.6,4.8,11.7,15-20,17.0,0,0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
12017,1993,Financial,"financial, property & business services",office information system,CSP,279.0,1568.0,1568.0,5.6,5.6,3.6,93.0,23.3,3.0,3-4,4.0,5,1,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
12034,1991,Financial,"financial, property & business services",missing,Shell,2919.0,1950.0,1950.0,0.7,0.7,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,2,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
12065,2005,Banking,banking,financial transaction process/accounting,.Net,30.0,940.0,940.0,31.3,31.3,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
12069,1997,Banking,banking,transaction/production system,COBOL,397.0,1547.0,1547.0,3.9,3.9,0.0,44.1,8.8,9.0,5-8,5.0,5,5,1,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
12086,2000,Banking,banking,transaction/production system,COBOL,99.0,10637.0,10637.0,107.4,107.4,0.8500000000000001,12.4,4.8,8.0,Missing,7.0,5,13,1,0,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
12108,2009,Banking,banking,financial transaction process/accounting,Java,121.0,4368.0,4368.0,36.1,36.1,0.8500000000000001,28.6,4.8,6.7,Missing,7.0,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
