isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,process_pmf_docs,tech_tf_tools_used,project_prf_max_team_size,project_prf_application_group_Infrastructure_Software,project_prf_application_group_Mathematically_Intensive_Application,project_prf_application_group_Missing,project_prf_application_group_Real_Time_Application,project_prf_application_group_business_application,project_prf_application_group_missing,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_POC,project_prf_development_type_Re_development,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes,project_prf_team_size_group_Missing
22549,2009,Financial,"financial, property & business services",missing,C#,121.808556,4729,3854,24.179758,21.63167,12.391233,9.633825,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
15267,1999,Banking,banking,client server; financial transaction process/accounting,iOS,144.74692,14467,10228,33.928135,34.21866,40.82438,6.5489516,2,0,,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
30788,2000,Financial,finance,web-based application,C#,1143.1873,4060,9584,8.810465,7.741075,55.2746,15.539668,6,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
17047,1994,Financial,"financial, property & business services",accounting system,Java,904.6503,656,2726,5.3374524,6.2963014,80.380554,6.358461,7,5,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
12674,2002,Banking,"financial, property & business services",client server; financial transaction process/accounting,PL/I,17.47508,761,1299,8.967002,9.720793,4.885419,9.751146,2,4,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
17534,2003,Banking,banking,office information system,Java,151.24539,6865,6607,12.801073,14.880694,27.103636,9.200968,2,2,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False
10733,1996,Banking,"financial, property & business services",client server; financial transaction process/accounting,Java,450.92776,895,2242,13.354267,19.196955,31.022032,9.342719,7,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False
18723,2001,Financial,"financial, property & business services",transaction/production system,ASP,1509.8424,2131,2799,0.5631628,0.18116683,157.9159,4.8157587,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10029,1993,Financial,"financial, property & business services",missing,Missing,602.7243,13089,15698,80.48916,70.50276,44.211296,16.945814,4,0,,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False
28180,2002,Banking,banking,management information system,NATURAL,161.14462,1005,1726,27.84832,25.269173,21.805101,8.003654,9,5,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11797,1997,Banking,banking,management information system,COBOL,607.4235,7048,9821,10.405035,11.992583,101.06023,6.513702,3,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,False,True,False
13163,1995,Financial,"financial, property & business services",transaction/production system,Missing,476.02063,923,2890,16.606646,20.652308,67.13928,3.0055013,2,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False
20917,1998,Financial,"financial, property & business services",transaction/production system,C,1209.3395,18453,21557,2.9670203,3.949105,23.677452,11.210289,5,3,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
11812,1998,Financial,"financial, property & business services",surveillance and security,Lotus Notes,359.9383,9528,10205,47.683464,49.02532,32.38329,8.230992,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12122,2006,Financial,"financial, property & business services",surveillance and security,Oracle,24.65816,176,288,13.499095,10.005828,37.783672,2.4098907,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
17954,2005,Banking,banking,client server; financial transaction process/accounting,Missing,237.26573,3685,3904,9.444599,13.355714,68.93849,7.0011115,7,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
21703,2007,Banking,banking,client server; financial transaction process/accounting,Missing,286.02875,27,49,0.90381646,0.8798872,94.33104,1.5901424,3,0,,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
27490,1999,Financial,"financial, property & business services",management information system,C++,261.33823,1122,3750,3.9486368,5.655825,9.653464,7.124086,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11310,2000,Banking,banking,transaction/production system,RALLY,38.266388,3131,4143,23.515486,22.451563,31.874111,3.211105,3,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
23445,2004,Banking,"financial, property & business services",transaction/production system,Java,242.60358,1204,2605,2.846497,4.2497945,28.20433,18.316137,8,4,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
16598,1994,Financial,"financial, property & business services",client server; financial transaction process/accounting,Java,170.61931,170,300,8.070073,8.299475,29.419737,3.7172735,7,4,,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False
27668,2007,Banking,banking,transaction/production system,Oracle,4.82966,73,75,36.80128,35.203373,2.0863473,3.502224,2,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
21574,1994,Financial,"financial, property & business services",transaction/production system,COBOL,256.1461,1555,2095,21.89958,19.921368,49.42054,9.717429,1,0,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11462,2009,Financial,"banking; financial, property & business services",web-based application,Script Language,404.22144,3514,5906,5.1328826,4.5721183,51.725742,4.962295,2,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False
32604,2010,Banking,"financial, property & business services",missing,Missing,268.20822,1409,3438,24.7514,20.735697,46.632725,3.282186,3,0,,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
19700,2003,Financial,"financial, property & business services",client server; financial transaction process/accounting,.Net,266.025,34,102,3.021237,4.527567,28.903057,14.27784,4,1,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
18206,2001,Banking,banking,surveillance and security,SQL,334.0389,4985,8169,21.085724,24.075834,52.437553,12.275918,3,1,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
