isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_speed_of_delivery,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_b,external_eef_data_quality_rating_c,external_eef_data_quality_rating_d,project_prf_development_type_new_development,project_prf_development_type_not_defined,project_prf_development_type_other,project_prf_development_type_poc,project_prf_development_type_porting,project_prf_development_type_re_development,tech_tf_development_platform_mf,tech_tf_development_platform_missing,tech_tf_development_platform_mr,tech_tf_development_platform_multi,tech_tf_development_platform_pc,tech_tf_development_platform_proprietary,tech_tf_language_type_3gl,tech_tf_language_type_4gl,tech_tf_language_type_5gl,tech_tf_language_type_apg,tech_tf_language_type_missing,project_prf_relative_size_m1,project_prf_relative_size_m2,project_prf_relative_size_missing,project_prf_relative_size_s,project_prf_relative_size_xl,project_prf_relative_size_xs,project_prf_relative_size_xxl,project_prf_relative_size_xxs,project_prf_relative_size_xxxl,project_prf_case_tool_used_missing,project_prf_case_tool_used_no,project_prf_case_tool_used_yes,tech_tf_architecture_missing,tech_tf_architecture_multi_tier,tech_tf_architecture_multi_tier_client_server,tech_tf_architecture_multi_tier_with_web_interface,tech_tf_architecture_multi_tier_with_web_public_interface,tech_tf_architecture_stand_alone,tech_tf_architecture_standalone,tech_tf_client_server_missing,tech_tf_client_server_no,tech_tf_client_server_not_applicable,tech_tf_client_server_yes,tech_tf_dbms_used_no,tech_tf_dbms_used_yes
10223,2004,missing,missing,missing,cobol,16.0,536.0,536.0,33.5,33.5,4.3,3.7,missing,7.0,missing,2,0,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10225,1999,insurance,insurance,missing,pl/i,442.0,3772.0,3772.0,8.5,8.5,73.7,6.0,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10226,2011,insurance,insurance,unknown,missing,206.0,2020.0,2020.0,9.8,9.8,206.0,1.0,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10228,2006,missing,missing,financial transaction process/accounting,dotnet,139.0,263.0,263.0,11.2,11.6,26.8,2.7,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10232,2002,financial,"financial, property & business services",financial transaction process/accounting,visual c++,171.0,420.0,420.0,2.5,2.5,26.8,6.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
10233,2001,communication,communications,complex process control,visual basic,226.0,3901.0,3901.0,17.3,17.3,56.5,4.0,9_14,10.0,missing,5,7,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
10234,2006,missing,missing,financial transaction process/accounting,java,139.0,292.0,292.0,11.2,11.6,26.8,3.2,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10238,2014,communication,telecommunications,customer relationship management,siebel,284.0,7109.0,7109.0,25.0,25.0,64.5,4.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10247,2009,manufacturing,manufacturing,cars selling,java,215.0,1593.0,2704.0,11.2,12.6,22.6,9.5,missing,7.0,missing,8,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
10248,2012,communication,telecommunications,online analysis and reporting,java,302.0,5829.0,5829.0,19.3,19.3,60.4,5.0,9_14,10.0,waterfall (incl linear processing & ssadm),15,2,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
10249,2006,government,government,management of licences and permits,cool:gen,16.0,657.0,657.0,41.1,41.1,1.5,10.8,missing,7.0,missing,8,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
10251,1999,government,government,government,delphi,40.0,120.0,120.0,3.0,3.0,57.1,0.7,2,2.0,rapid application development (rad),2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10252,2014,communication,telecommunications,online. esales,missing,63.0,1161.0,1161.0,18.4,18.4,7.6,8.3,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10257,1999,communication,communications,transaction/production system,c_lang,307.0,2994.0,3607.0,9.8,11.7,23.6,13.0,9_14,11.0,missing,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10261,2004,missing,missing,financial application area,java,166.0,946.0,946.0,5.7,5.7,55.3,3.0,missing,7.0,missing,2,0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
10265,1999,communication,communications,management information system,oracle,87.0,1606.0,1606.0,18.5,18.5,21.8,4.0,3_4,4.0,missing,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10268,2015,communication,telecommunications,workflow support & management,missing,139.0,2010.0,2010.0,14.5,14.5,57.9,2.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10273,2009,manufacturing,manufacturing,warranty management,java,271.0,1593.0,2536.0,11.2,9.4,54.2,5.0,missing,7.0,missing,8,4,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True
10276,1999,manufacturing,manufacturing,missing,cpp,459.0,3876.0,3876.0,8.4,8.4,14.3,32.0,missing,7.0,missing,4,2,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10278,2015,communication,telecommunications,online. esales,missing,427.0,5190.0,5190.0,12.2,12.2,125.6,3.4,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
10279,2013,banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,csharp,26.0,52.0,52.0,2.0,2.0,2.2,12.0,1,1.0,agile development,6,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
10281,2013,insurance,insurance,unknown,missing,60.0,323.0,323.0,5.4,5.4,40.0,1.5,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10283,2008,financial,"financial, property & business services",financial transaction process/accounting,pl/i,224.0,12548.0,12548.0,56.0,56.0,18.7,12.0,5_8,8.0,waterfall (incl linear processing & ssadm),11,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
10289,1998,wholesale & retail,wholesale & retail trade,missing,visual basic,694.0,6337.0,6337.0,9.1,9.1,69.4,10.0,missing,7.0,missing,3,0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10302,2002,insurance,insurance,missing,missing,1053.0,757.0,757.0,0.7,0.7,526.5,2.0,missing,7.0,waterfall (incl linear processing & ssadm),4,2,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10305,2015,communication,telecommunications,customer relationship management,java,110.0,1037.0,1037.0,9.4,9.4,22.4,4.9,missing,7.0,waterfall (incl linear processing & ssadm),3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
10306,2004,missing,missing,telecom & network management,c_lang,745.0,15112.0,15112.0,20.3,20.3,26.8,6.0,missing,7.0,missing,2,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10307,2000,wholesale & retail,wholesale & retail trade,management information system,cobol,221.0,1593.0,21739.0,11.2,98.4,55.3,4.0,missing,7.0,missing,4,2,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
10313,2015,insurance,insurance,workflow support & management,cobol,402.0,1073.0,1073.0,2.7,2.7,62.8,6.4,1,1.0,missing,2,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
10317,2015,government,government,business application,dotnet,8.0,816.0,816.0,102.0,102.0,7.3,1.1,missing,7.0,agile development,3,0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10318,1999,communication,communications,transaction/production system,cobol,77.0,1936.0,1936.0,25.1,25.1,12.8,6.0,5_8,6.0,missing,4,0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
10323,2002,insurance,insurance,financial transaction process/accounting,cobol,647.0,8459.0,8459.0,13.1,13.1,71.9,9.0,21_30,21.0,missing,15,3,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
10324,2000,insurance,insurance,missing,cpp,44.0,362.0,362.0,8.2,8.2,7.3,6.0,missing,7.0,missing,3,3,0,0,0,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
