Unnamed_0,Project_PRF_Year_of_Project,External_EEF_Industry_Sector,External_EEF_Organisation_Type,Project_PRF_Application_Type,Tech_TF_Primary_Programming_Language,Project_PRF_Functional_Size,Project_PRF_Relative_Size,Project_PRF_Normalised_Work_Effort_Level_1,Project_PRF_Normalised_Level_1_PDR_ufp,Project_PRF_Normalised_PDR_ufp,Project_PRF_Speed_of_Delivery,Project_PRF_Project_Elapsed_Time,Project_PRF_Team_Size_Group,Project_PRF_Max_Team_Size,Process_PMF_Development_Methodologies,Process_PMF_Docs,Tech_TF_Tools_Used,External_EEF_Data_Quality_Rating_B,Project_PRF_Application_Group_Business Application; Infrastructure Software;,Project_PRF_Application_Group_Infrastructure Software,Project_PRF_Application_Group_Mathematically intensive application,Project_PRF_Application_Group_Mathematically-Intensive Application,Project_PRF_Application_Group_Missing,Project_PRF_Application_Group_Real-Time Application,Project_PRF_Development_Type_New Development,Project_PRF_Development_Type_Re-development,Tech_TF_Development_Platform_MF,Tech_TF_Development_Platform_MR,Tech_TF_Development_Platform_Missing,Tech_TF_Development_Platform_Multi,Tech_TF_Development_Platform_PC,Tech_TF_Development_Platform_Proprietary,Tech_TF_Language_Type_3GL,Tech_TF_Language_Type_4GL,Tech_TF_Language_Type_5GL,Tech_TF_Language_Type_APG,Tech_TF_Language_Type_ApG,Tech_TF_Language_Type_Missing,Project_PRF_CASE_Tool_Used_Missing,Project_PRF_CASE_Tool_Used_No,Project_PRF_CASE_Tool_Used_Yes,Tech_TF_Architecture_Missing,Tech_TF_Architecture_Multi-tier,Tech_TF_Architecture_Multi-tier / Client server,Tech_TF_Architecture_Multi-tier with web interface,Tech_TF_Architecture_Multi-tier with web public interface,Tech_TF_Architecture_Stand alone,Tech_TF_Architecture_Stand-alone,Tech_TF_Client_Server_Missing,Tech_TF_Client_Server_No,Tech_TF_Client_Server_Not Applicable,Tech_TF_Client_Server_Yes,Tech_TF_DBMS_Used_No,Tech_TF_DBMS_Used_Yes
13578,2003,Insurance,Insurance;,Missing,PL/I,59.0,S,825.0,14.0,14.0,3.9,15.0,Missing,,Waterfall (incl Linear Processing & SSADM);,4,2.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
29459,2000,Communication,Communications;,Missing,C++,76.0,S,2412.0,31.7,31.7,15.2,5.0,5-8,7.0,Missing,5,,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
27319,2001,Wholesale & Retail,Consumer Goods;,Stock control & order processing;,Pro*C,35.0,S,366.0,10.5,10.5,11.3,3.1,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
12996,1999,Insurance,Insurance;,Financial transaction process/accounting;,Visual Basic,323.0,M2,2183.0,6.8,6.8,97.9,3.3,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
23453,2013,Insurance,Insurance;,Unknown;,Missing,87.0,S,1241.0,14.3,14.3,22.3,3.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24434,1993,Communication,Communications;,Performance monitoring;,C,648.0,M2,4630.0,7.1,7.1,43.2,15.0,3-4,4.0,Missing,5,,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
31942,2015,Communication,Telecommunications;,Billing and ERP;,Java,60.0,S,390.0,6.5,6.5,16.7,3.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
19537,2015,Communication,Telecommunications;,Online. eSales;,Missing,106.0,M1,1395.0,13.2,13.2,31.2,3.4,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
15610,1995,Financial,Revenue;,Missing,COBOL,732.0,M2,850.0,1.2,1.2,,,Missing,,Missing,5,2.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
17308,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,4.0,XXS,380.0,95.0,95.0,1.3,3.0,9-14,10.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
18141,2013,Insurance,Insurance;,Unknown;,Java,75.0,S,91.0,1.2,1.2,75.0,1.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
11149,1999,Communication,Communications;,Financial transaction process/accounting;,C,407.0,M2,1472.0,3.6,3.6,214.2,1.9,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
27765,2007,Financial,"Government;Financial, Property & Business Services;",Financial transaction process/accounting;,SQL,204.0,M1,772.0,3.8,3.8,40.8,5.0,3-4,3.0,Missing,11,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
31555,1999,Missing,Missing,Management Information System;,SQL,1484.0,L,,,6.3,,,5-8,5.0,Missing,3,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
17339,2006,Missing,Missing,Financial transaction process/accounting;,Java,,M1,1766.0,,,,5.8,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
23425,2010,Banking,Banking;,Missing,.Net,5667.0,XL,50457.0,8.9,8.9,497.1,11.4,Missing,,Missing,2,0.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17874,2004,Financial,"Financial, Property & Business Services;",Financial transaction process/accounting;Client Server;,Missing,,S,897.0,,,,2.9,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
25677,2000,Communication,Communications;,Transaction/Production System;,C++,409.0,M2,8987.0,22.0,22.0,58.4,7.0,Missing,,Missing,4,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
30781,2000,Communication,Communications;,Missing,COOL:Gen,286.0,M1,2070.0,7.2,11.3,47.7,6.0,Missing,,Missing,4,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20505,2010,Manufacturing,Manufacturing;,Parts management;,PL/I,156.0,M1,,,19.6,15.8,9.9,Missing,,Missing,8,2.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
22342,2014,Communication,Telecommunications;,Online. eSales;,Missing,113.0,M1,1024.0,9.1,9.1,43.5,2.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
19285,1999,Missing,Missing,Management Information System;,COBOL,906.0,M2,,,23.3,,,Missing,,Missing,3,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
24902,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,7.0,XXS,1421.0,203.0,203.0,0.5,13.0,21-30,21.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16218,2014,Insurance,Insurance;,Unknown;,Missing,69.0,S,185.0,2.7,2.7,26.5,2.6,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
27395,1999,Missing,Missing,Management Information System;,COBOL,553.0,M2,,,30.3,,,Missing,,Missing,3,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
28403,2006,Missing,Missing,Logistic or supply planning & control;,XML,,Missing,69420.0,,,,12.0,9-14,13.0,Missing,1,,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
26163,2000,Missing,Missing,Management Information System;,COBOL,50.0,S,1848.0,37.0,37.0,8.8,5.7,2,2.0,Missing,2,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
13699,2005,Communication,Communications;,relatively complex application;,Missing,20.0,XS,515.0,25.8,25.8,,,Missing,,Waterfall (incl Linear Processing & SSADM);,3,0.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
22713,1995,Government,Public Administration;,Office Information System;,PowerBuilder,231.0,M1,,,4.4,28.9,8.0,3-4,3.0,Missing,3,4.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
11355,2007,Government,Government;Defence;,Financial transaction process/accounting;,COBOL,79.0,S,1103.0,14.0,14.0,3.7,21.6,Missing,,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
26067,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,134.0,M1,10580.0,79.0,79.0,6.7,20.0,101+,111.0,Missing,2,,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28829,2000,Communication,Communications;,Telecom & network management;,COBOL,183.0,M1,666.0,3.6,5.7,91.5,2.0,Missing,,Missing,4,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28737,2002,Insurance,Insurance;,Financial transaction process/accounting;,Java,589.0,M2,4534.0,7.7,7.7,98.2,6.0,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
19270,2012,Medical & Health Care,Medical and Health Care;,not recorded;,Missing,9.0,XXS,1591.0,176.8,176.8,0.8,12.0,21-30,27.0,Missing,2,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
24884,1998,Insurance,Insurance;,Missing,COBOL,7134.0,XL,,,3.5,375.5,19.0,Missing,,Missing,4,,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
15046,2000,Communication,Communications;,Transaction/Production System;,Visual Basic,71.0,S,164.0,2.3,2.3,71.0,1.0,Missing,,Rapid Application Development (RAD);,4,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
29388,2006,Missing,Missing,Financial transaction process/accounting;,.Net,,M1,1005.0,,,,4.5,Missing,,Waterfall (incl Linear Processing & SSADM);,3,,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
31169,2009,Banking,Banking;,Financial transaction process/accounting;,COBOL,731.0,M2,13629.0,18.6,18.6,,,Missing,,Missing,3,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
28933,1996,Missing,Missing,Missing,C++,,M2,,,,,7.0,Missing,,Missing,3,,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10076,2003,Insurance,Insurance;,Missing,PL/I,66.0,S,507.0,7.7,7.7,3.9,17.0,Missing,,Waterfall (incl Linear Processing & SSADM);,4,2.0,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
15538,2006,Government,Government;,Logistic or supply planning & control;Management or performance reporting;Personal productivity (e.g. spreadsheet);Workflow support & management;,PowerBuilder,401.0,M2,3558.0,8.9,8.9,44.6,9.0,5-8,8.0,Missing,14,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25694,2005,Banking,Banking;,Financial transaction process/accounting;,Java,159.0,M1,7023.0,44.2,44.2,,,Missing,,Missing,3,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
14690,1999,Missing,Missing,Transaction/Production System;,FOCUS,121.0,M1,1672.0,13.8,13.8,14.1,8.6,3-4,3.0,Missing,2,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
