isbsg_project_id,project_prf_year_of_project,external_eef_industry_sector,external_eef_organisation_type,project_prf_application_type,tech_tf_primary_programming_language,project_prf_functional_size,project_prf_normalised_work_effort_level_1,project_prf_normalised_work_effort,project_prf_normalised_level_1_pdr_ufp,project_prf_normalised_pdr_ufp,project_prf_defect_density,project_prf_speed_of_delivery,project_prf_manpower_delivery_rate,project_prf_project_elapsed_time,project_prf_team_size_group,project_prf_max_team_size,process_pmf_development_methodologies,process_pmf_docs,tech_tf_tools_used,people_prf_personnel_changes,project_prf_application_group_business_application,project_prf_application_group_infrastructure_software,project_prf_application_group_mathematically_intensive_application,project_prf_application_group_mathematically_intensive_application_1,project_prf_application_group_missing,project_prf_application_group_real_time_application,external_eef_data_quality_rating_B,external_eef_data_quality_rating_C,external_eef_data_quality_rating_D,project_prf_development_type_New_Development,project_prf_development_type_Not_Defined,project_prf_development_type_Other,project_prf_development_type_POC,project_prf_development_type_Porting,project_prf_development_type_Re_development,tech_tf_development_platform_MF,tech_tf_development_platform_MR,tech_tf_development_platform_Missing,tech_tf_development_platform_Multi,tech_tf_development_platform_PC,tech_tf_development_platform_Proprietary,tech_tf_language_type_3GL,tech_tf_language_type_4GL,tech_tf_language_type_5GL,tech_tf_language_type_APG,tech_tf_language_type_ApG,tech_tf_language_type_Missing,project_prf_relative_size_M1,project_prf_relative_size_M2,project_prf_relative_size_Missing,project_prf_relative_size_S,project_prf_relative_size_XL,project_prf_relative_size_XS,project_prf_relative_size_XXL,project_prf_relative_size_XXS,project_prf_relative_size_XXXL,project_prf_case_tool_used_Missing,project_prf_case_tool_used_No,project_prf_case_tool_used_Yes,tech_tf_architecture_Missing,tech_tf_architecture_Multi_tier,tech_tf_architecture_Multi_tier_Client_server,tech_tf_architecture_Multi_tier_with_web_interface,tech_tf_architecture_Multi_tier_with_web_public_interface,tech_tf_architecture_Stand_alone,tech_tf_architecture_Stand_alone_1,tech_tf_client_server_Missing,tech_tf_client_server_No,tech_tf_client_server_Not_Applicable,tech_tf_client_server_Yes,tech_tf_dbms_used_No,tech_tf_dbms_used_Yes
27970,2013,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,3.0,9.0,9.0,3.0,3.0,2.9,0.3,0.3,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
28393,2013,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,18.0,38.0,38.0,2.1,2.1,2.9,1.5,1.5,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
29221,2012,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,21.0,74.0,74.0,3.5,3.5,2.9,1.8,1.8,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
29310,2008,Medical & Health Care,medical and health care,hospital information system,Java,2003.0,47493.0,47493.0,23.7,23.7,14.0,200.3,2.9,10.0,61-70,68.0,agile development; joint application development (jad); multifunctional teams,17,9,12.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
29471,2009,Education,"education institution; electricity, gas, water; ieee",content management system; dynamic website,Java,142.0,669.0,669.0,4.7,4.7,2.9,47.3,9.5,3.0,5-8,5.0,agile development; personal software process (psp); unified process,18,4,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
30029,2012,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,72.0,225.0,225.0,3.1,3.1,2.9,6.0,3.0,12.0,2,2.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
30367,2009,Service Industry,community services; government,catalogue/register of things or events,PL/I,117.0,3549.0,3549.0,30.3,30.3,0.0,16.7,1.7,7.0,9-14,10.0,agile development,17,2,0.0,1,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30466,2014,Government,government,business application,.Net,4.0,684.0,684.0,171.0,171.0,0.0,5.7,4.8,0.7,Missing,7.0,agile development,3,0,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30621,2013,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,13.0,47.0,47.0,3.6,3.6,2.9,1.1,1.1,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
30658,2009,Education,"education institution; electricity, gas, water; ieee",content management system; dynamic website,Java,160.0,784.0,784.0,4.9,4.9,2.9,53.3,10.7,3.0,5-8,5.0,agile development; personal software process (psp); unified process,18,4,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
31103,2012,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,11.0,43.0,43.0,3.9,3.9,2.9,0.9,0.9,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
31166,2011,Government,government,data or database management,Oracle,492.0,1020.0,1105.0,2.1,2.2,2.9,164.0,82.0,3.0,2,2.0,agile development,17,1,1.0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
31166,2011,Government,government,data or database management,Oracle,422.0,1020.0,1105.0,2.4,2.6,2.9,140.7,70.3,3.0,2,2.0,agile development,18,1,1.0,0,1,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
31969,2013,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,15.0,47.0,47.0,3.1,3.1,2.9,1.3,1.3,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
32010,2013,Manufacturing,"banking; communications; community services; construction; defence; education institution; financial, property & business services; government; manufacturing; medical and health care; professional; real estate & property; transport & storage; wholesale & retail trade","catalogue/register of things or events; customer billing; financial transaction process/accounting; job, case, incident, project management; management or performance reporting; mathematical modelling; online analysis and reporting; workflow support & management",C#,5393.0,400.0,460.0,0.1,0.1,1.9,2157.2,2157.2,2.5,1,1.0,agile development; extreme programming (xp); imes oom; iterative; rapid application development (rad); scrum; timeboxing; unified process,20,7,0.0,1,0,0,0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
32296,2010,Utilities,energy,customer relationship management,Proprietary Agile Platform,1371.0,2274.0,2274.0,1.7,1.7,2.9,342.8,4.8,4.0,Missing,7.0,agile development,5,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32692,2010,Education,education institution,student & tests management,Proprietary Agile Platform,995.0,614.0,614.0,0.6,0.6,2.9,199.0,4.8,5.0,Missing,7.0,agile development,5,0,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
32725,2013,Banking,banking; communications; education institution; government; medical and health care; transport & storage; wholesale & retail trade,surveillance and security,C#,16.0,42.0,42.0,2.6,2.6,2.9,1.3,1.3,12.0,1,1.0,agile development,6,2,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
19009,1989,Manufacturing,manufacturing; oil,missing,ABAP,975.0,3504.0,3504.0,3.6,3.6,2.9,81.3,20.3,12.0,3-4,4.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
27756,1989,Manufacturing,manufacturing,missing,COBOL,2718.0,2260.0,33028.0,9.9,12.2,2.9,75.5,5.0,36.0,15-20,15.0,missing,2,0,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
20397,1989,Utilities,"electricity, gas, water",missing,PL/I,1374.0,2260.0,66600.0,9.9,48.5,2.9,36.2,1.1,38.0,31-40,32.0,missing,2,0,0.0,0,0,0,0,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
20395,1990,Utilities,"electricity, gas, water",management information system,COBOL,605.0,10687.0,10687.0,17.7,17.7,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,4,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
10459,1990,Communication,communications,missing,C,460.0,10200.0,10200.0,22.2,22.2,2.9,51.1,17.0,9.0,3-4,3.0,missing,2,0,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
29485,1990,Utilities,"electricity, gas, water",management information system,COBOL,132.0,4881.0,4881.0,37.0,37.0,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,3,0.0,1,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
26946,1991,Financial,"financial, property & business services",missing,COBOL,86.0,419.0,419.0,4.9,4.9,2.9,30.25,4.8,7.0,Missing,7.0,missing,2,0,0.0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
31054,1991,Utilities,"electricity, gas, water",management information system,COBOL,288.0,6328.0,6328.0,22.0,22.0,2.9,30.25,4.8,7.0,Missing,7.0,missing,5,4,0.0,1,0,0,0,0,0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
12770,1991,Service Industry,professional services; transport & storage,management information system,Missing,2234.0,2260.0,2400.0,9.9,1.1,2.9,26.6,8.9,84.0,3-4,3.0,missing,4,1,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
31318,1992,Utilities,"electricity, gas, water",management information system,NATURAL,1889.0,2260.0,27000.0,9.9,14.3,2.1,39.4,4.8,48.0,Missing,7.0,multifunctional teams,5,1,0.0,1,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
31699,1992,Government,public administration,missing,NATURAL,747.0,12551.0,12551.0,16.8,16.8,2.9,93.4,7.8,8.0,9-14,12.0,missing,2,1,0.0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
